"","word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..3","char_freq_..4","char_freq_..5","capital_run_length_average","capital_run_length_longest","capital_run_length_total"
"3056",0,4.1,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.36,6.84,0,1.36,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.21,0,0.42,0,0,1.387,7,43
"3057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.264,0,0,0.088,4.25,28,238
"3058",0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,3.12,3.12,1.56,3.12,3.12,0,0,0,0,0,1.56,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0.515,0,0,0,0,3.285,24,69
"3059",0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,1.58,0,1.58,0,0,0,0,0,0,2.227,7,49
"3060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,3.91,2.23,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,0.55,0.55,0.55,0,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0.275,0.091,0.367,0,0,2.208,13,106
"3061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,0,0,0,1.666,3,10
"3062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,7.4,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,1.503,3.875,16,31
"3063",0.17,0,0.35,0,0.53,0,0,0.35,0,0,0.17,1.78,0.17,0.17,0,0,0.53,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.071,0.143,0,0,0,0,2.464,80,244
"3064",0,0,0,0,0,0.37,0,0,0,0,0,0.75,0.37,0,0,0,0.37,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0,0,0.331,0,2.287,14,167
"3065",0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.266,0.066,0,0,0,18,200,378
"3066",0,1.07,0,0,1.79,0.35,0,0,0,0.35,0,0,0.35,0,0,0,0,0,0.71,0,1.07,0,0,0,0.35,0.35,0.71,0,0,0,0,0.35,0,0.35,0,0,0.71,0,0.71,0,0,0,0.71,0,0.35,0,0,0,0,0.244,0.061,0.244,0,0,1.974,22,152
"3067",0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,2.81,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,2,18
"3068",0.59,0,1.19,0,0.59,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0.59,0,0,0,0.59,0,1.19,0,0,0.59,0,0.59,0,0.59,0,0,0.59,0,0,0,0,0,0,0,0.59,0,0,0,0,0.312,0,0.312,0,0,1.818,22,80
"3069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.262,0,0,0,0,1.625,7,26
"3070",0.02,0.02,0,0,0,0,0,0,0.05,0.08,0.02,0.17,0,0,0,0,0.02,0.11,0.02,0,0,0,0,0,0.44,0.26,0,0,0.02,0.05,0,0,0,0,0,0.02,0.14,0,0,0,0.35,0,0.02,0,0.11,1.15,0,0,0.024,0.17,0,0.126,0,0,3.637,49,2015
"3071",0,0,0,0,0.4,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.44,0,0.81,0,0,0,1.22,3.26,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.137,0,0.068,0,0,2.282,21,89
"3072",0,1.1,0,0,0.55,0,0,0,0,1.1,0,0,0,0,0,0,0,0.55,0,0,1.1,0,0,0,0.55,0.55,2.2,0,0,0,0,0.55,0,0.55,0,0,1.65,0,0.55,0,0,0,1.1,0,0.55,0,0,0,0.088,0.355,0.088,0.177,0,0,1.867,22,127
"3073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0.666,0,0,1.222,3,11
"3074",0,1.28,0,0,0.64,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.64,0.64,1.92,0,0,0,0,0.64,0,0.64,0,0,1.28,0,0.64,0,0,0,0.64,0,0.64,0,0,0,0.104,0.418,0,0.209,0,0,1.888,22,102
"3075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,4,12
"3076",0,0,0.37,0,0.37,0,0,0,0,0,0,0.37,0,0,0,0.37,0,0,0.37,0,0.37,0,0,0,0.37,0.74,0,0,0,0,0,0,0,0,0,0.37,0.74,0,0,0,0,0,0.37,0,0,0,0,0,0,0.162,0,0,0,0,2.643,34,193
"3077",0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,2.23,0,0.37,0,0,0,1.11,0.37,1.86,0.37,0.37,0.37,0.37,0.37,0,0.37,0.37,0.37,0.74,0,0.74,0.37,0.37,0,0.74,0,0.37,0.37,0,0,0,0.192,0.064,0.32,0,0.064,1.923,17,177
"3078",0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0.22,0,0,0,0,2,12,34
"3079",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3080",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3081",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3082",0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,2.06,1.37,1.37,0.68,0.68,0.68,0.68,0.68,0,0.68,0.68,0.68,0.68,0,0,0.68,0,0,0.68,0,0.68,0.68,0,0,0,0.216,0.108,0.216,0,0.108,2.754,25,157
"3083",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3084",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3085",0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,2.29,0,0,0,0,0,1.14,1.14,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0.596,0,0.198,2.133,14,64
"3086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0.314,0,0,2.473,10,47
"3087",0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,2.63,0,0,0,0,0,2.63,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
"3088",1.02,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,2.04,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0,0,0,0,2.967,11,92
"3089",0,0,0,0,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,1.8,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0,0.6,0,1.2,0,0,0,0,0.085,0.085,0.085,0,0,1.735,22,92
"3090",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.324,0,0.487,0,0,2.291,22,55
"3091",0.06,0,0.36,0,0.12,0,0,0.06,0.06,0,0.12,0.66,0,0,0,0.06,0.18,0.06,0.6,0,0.78,0,0,0,1.99,0.42,0,0,0,0.18,0.18,0,0,0,0.06,0,0.18,0,0,0,0,0.06,0,0,0,0,0,0.24,0.008,0.099,0,0,0.008,0.016,1.972,27,941
"3092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0.416,1.937,8,31
"3093",0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,4.47,2.98,0,1.49,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0.229,0,0,0,0,2.333,10,49
"3094",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3095",0,1.33,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,1.33,0,0,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681,0,0.227,0,0,2.037,22,55
"3096",0,3.27,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,1.63,0,0,0,0,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0,0.263,0,0,2.12,22,53
"3097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0.81,0,0,0,0.81,0,2.43,0,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0.81,0,0,0,0,0,0,0.135,0,0.406,0,0.135,1.958,17,94
"3098",0,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.1,0,0.1,0,0,1.682,22,69
"3099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0,0,0,0.793,0,0,0,0,1.25,2,5
"3100",0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0.61,0,0,0,0.196,0.098,0,0.098,0,0,1.312,6,63
"3101",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3102",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3103",1.07,0,1.07,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,1.07,0,0,1.07,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.185,0,0,2.24,22,56
"3104",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8
"3106",0,0.25,0.75,0,1,0.25,0,0,0,0,0.25,0.25,1.25,0,0,0.25,0,1.25,2.51,0,1.75,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,1.204,7,118
"3107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8
"3108",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3109",0,0.34,0,0,0.68,0,0.68,0,0,0.34,0.34,0,0,0,0,0.34,0,1.36,3.42,0,2.73,0,0,0,0.34,0.34,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.048,0,1.411,15,96
"3110",0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,2.5,1.25,1.25,0,1.25,2.5,0,0,0,0,0.209,0,0,0,3.3,13,66
"3111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,3.333,7,20
"3112",0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,1.736,8,33
"3113",0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,4.37,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,1.48,9,37
"3114",0,0,0.36,0,0.72,0,0,0,0,0,0,0.36,0.18,0,0,0.36,0,0,1.44,0,0.36,0,0,0,0.36,0.9,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.18,0,0.18,0,0,0,0.026,0,0,0.107,0,0,2.988,51,263
"3115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,2.94,0,0,0,1.47,0,1.47,2.94,0,0,0,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0,0.484,0,0,2.5,15,65
"3116",0,0,0,0,0.09,0,0,0,0,0.09,0,0.18,0,0,0,0,0,0,0.37,0,0,0,0,0,2.43,1.21,0.28,0.09,0.09,0.18,0.09,0.09,1.12,0.09,0.09,0.18,1.12,0,0,0.09,0.56,0,0.18,0,0.09,2.24,0,0.09,0.123,0.479,0.095,0.013,0,0,3.625,51,1131
"3117",0,0,0,0,0.24,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0.24,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0,0.195,0,0,0,0,2.192,35,239
"3118",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3119",0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,1.78,1.78,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0.307,2.227,14,49
"3120",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3121",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3122",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3123",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3124",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8
"3126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8
"3127",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3128",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3129",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3130",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3131",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3132",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3133",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3134",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3135",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3136",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,5,7
"3138",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3139",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3140",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3141",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3142",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3143",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3144",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3145",0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9
"3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"3147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,5
"3148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,4,13
"3149",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.142,5,15
"3150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"3151",0,0.23,0,0,0.23,0,0,0,0,0.47,0,0.23,0,1.67,0,0,0,0,1.19,0,0,0,0,0,0.47,0,0.23,0,0,0,0.23,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,10.036,235,1094
"3152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
"3153",0,0.12,0.12,0,0,0,0,0.12,0,0,0,0.12,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0.9,0.38,0.38,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0.9,0,0,0,0.12,0.12,0,0,0.149,0,0,0,0.074,5.264,53,1232
"3154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,1.5,3,12
"3155",0,0.14,0.14,0,0,0,0.14,0.14,0,0,0,0.14,0,0,0.14,0,0,0,0.28,0,0,0,0,0,1.13,0.42,0.28,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0.84,0,0,0,0.14,0.14,0,0,0.16,0,0,0,0.072,5.331,80,1029
"3156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,16,22
"3157",0,0,0.56,0,0.08,0.16,0,0,0,0.16,0,0,0,0.24,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,1.54,0.164,0.505,0,0.01,0.021,0,2.729,55,1122
